x,y
1701.1869812011719,378.94483184814453
1701.6132507324219,380.47148513793945
1702.0315551757812,382.0006790161133
1702.4417572021484,383.5317268371582
1702.843994140625,385.06490325927734
1703.238540649414,386.60003662109375
1703.625259399414,388.1371612548828
1704.0044250488281,389.67620849609375
1704.3760375976562,391.2173843383789
1704.7400970458984,392.76003646850586
1705.0967407226562,394.30443954467773
1705.4461059570312,395.85055923461914
1705.7880554199219,397.3983268737793
1706.1227264404297,398.94760513305664
1706.4503936767578,400.4987030029297
1706.7707824707031,402.0510368347168
1707.0843048095703,403.6047782897949
1707.3906860351562,405.1598930358887
1707.6903381347656,406.71641540527344
1707.9829864501953,408.2744827270508
1708.2687683105469,409.83354568481445
1708.5478210449219,411.3938446044922
1708.8201446533203,412.9553108215332
1709.0857391357422,414.5179100036621
1709.3448791503906,416.0816421508789
1709.597427368164,417.64671325683594
1709.8433837890625,419.21253967285156
1710.082748413086,420.7793960571289
1710.315933227539,422.3472137451172
1710.5423889160156,423.9159927368164
1710.7622528076172,425.4860076904297
1710.9757995605469,427.0566062927246
1711.1830291748047,428.6280632019043
1711.3839416503906,430.20030975341797
1711.5785369873047,431.773380279541
1711.7669525146484,433.34720611572266
1711.9491882324219,434.9220275878906
1712.1253814697266,436.4972267150879
1712.295394897461,438.0730781555176
1712.459228515625,439.6496162414551
1712.6171569824219,441.2267723083496
1712.7687683105469,442.8045463562012
1712.9144744873047,444.3831787109375
1713.0535888671875,445.96208572387695
1713.1866607666016,447.54154205322266
1713.3136901855469,449.1215133666992
1713.434814453125,450.7018623352051
1713.5498962402344,452.2830352783203
1713.658935546875,453.8643112182617
1713.76220703125,455.4459991455078
1713.8594360351562,457.0280647277832
1713.9506225585938,458.6104736328125
1714.0360412597656,460.1932258605957
1714.1155548095703,461.77656173706055
1714.1883392333984,463.3598976135254
1714.2552185058594,464.94350814819336
1714.3160552978516,466.52739334106445
1714.3711242675781,468.1115188598633
1714.4202880859375,469.6957817077637
1714.4635467529297,471.28052520751953
1714.5006256103516,472.8651657104492
1714.5319366455078,474.4499092102051
1714.5572052001953,476.0347557067871
1714.5765686035156,477.6196708679199
1714.5894775390625,479.20492935180664
1714.596206665039,480.789981842041
1714.5968933105469,482.3750343322754
1714.5914001464844,483.96008682250977
1714.5800018310547,485.54507064819336
1714.5625610351562,487.13005447387695
1714.538803100586,488.7152099609375
1714.5091400146484,490.29995346069336
1714.473159790039,491.88459396362305
1714.431137084961,493.4690971374512
1714.382797241211,495.05342864990234
1714.3282775878906,496.6375198364258
1714.2670288085938,498.2216110229492
1714.199462890625,499.8052215576172
1714.1254425048828,501.38855743408203
1714.0451049804688,502.97158432006836
1713.9583129882812,504.5542335510254
1713.8649291992188,506.13681411743164
1713.7652282714844,507.7187080383301
1713.658935546875,509.3001899719238
1713.5460510253906,510.8812255859375
1713.4265747070312,512.4617462158203
1713.3002319335938,514.0417861938477
1713.1671600341797,515.6215171813965
1713.0274963378906,517.2003898620605
1712.8808288574219,518.7786102294922
1712.7271575927734,520.3562126159668
1712.5664825439453,521.9331283569336
1712.3988037109375,523.5095634460449
1712.2239837646484,525.0849342346191
1712.0420227050781,526.6595153808594
1711.852783203125,528.2332038879395
1711.656265258789,529.8060684204102
1711.4521942138672,531.3779029846191
1711.2405700683594,532.9490509033203
1711.0215301513672,534.5188941955566
1710.794662475586,536.0876388549805
1710.5602416992188,537.6551818847656
1710.3179931640625,539.2215919494629
1710.067642211914,540.7867660522461
1709.8094635009766,542.3508758544922
1709.5430450439453,543.9133720397949
1709.2685241699219,545.4744606018066
1708.9856262207031,547.0340385437012
1708.694351196289,548.5920715332031
1708.3944244384766,550.1487655639648
1708.0859832763672,551.7035026550293
1707.7688903808594,553.2565231323242
1707.4421844482422,554.8075523376465
1707.1064147949219,556.3566589355469
1706.7614440917969,557.9037399291992
1706.4071350097656,559.4489669799805
1706.0436248779297,560.9917907714844
1705.6705017089844,562.5323143005371
1705.2876281738281,564.0704345703125
1704.8939056396484,565.6058082580566
1704.4901580810547,567.1385726928711
1704.0762481689453,568.6688995361328
1703.6520385742188,570.1961364746094
1703.2171173095703,571.7203521728516
1702.770248413086,573.2411003112793
1702.3128051757812,574.7586898803711
1701.8441009521484,576.2731552124023
1701.3637237548828,577.7836380004883
1700.8707122802734,579.2900695800781
1700.3663024902344,580.792724609375
1699.8496704101562,582.2911911010742
1699.3193054199219,583.7848167419434
1698.77685546875,585.2744255065918
1698.2208099365234,586.7587814331055
1697.6510314941406,588.2378845214844
1697.068344116211,589.7119407653809
1696.4698638916016,591.1796798706055
1695.8583374023438,592.641960144043
1695.23046875,594.0976829528809
1694.5887298583984,595.5469512939453
1693.9299621582031,596.9886322021484
1693.2566375732422,598.423583984375
1692.5653228759766,599.8498840332031
1691.8580780029297,601.2686996459961
1691.1332550048828,602.6783142089844
1690.3904418945312,604.0784530639648
1689.6299133300781,605.4691162109375
1688.8504333496094,606.8492050170898
1688.0513153076172,608.2179641723633
1687.2325592041016,609.5755310058594
1686.3941650390625,610.9206008911133
1685.5350341796875,612.252555847168
1684.653793334961,613.5700225830078
1683.750717163086,614.8725891113281
1682.8251190185547,616.1597061157227
1681.8768615722656,617.4297943115234
1680.9049835205078,618.6818923950195
1679.9090728759766,619.9149703979492
1678.8885803222656,621.1277923583984
1677.8430938720703,622.3191223144531
1676.7713775634766,623.4871063232422
1675.6734313964844,624.6303024291992
1674.5492553710938,625.7476119995117
1673.3984375,626.8375930786133
1672.2200164794922,627.8975677490234
1671.0142669677734,628.9262313842773
1669.7813262939453,629.9228286743164
1668.5199584960938,630.8826904296875
1667.2323608398438,631.8068466186523
1665.9164733886719,632.6904220581055
1664.5746307373047,633.5340347290039
1663.2060089111328,634.3337020874023
1661.8121185302734,635.0882568359375
1660.3941955566406,635.7964630126953
1658.9522399902344,636.4545440673828
1657.4884490966797,637.0622253417969
1656.0041961669922,637.6181335449219
1654.5008544921875,638.1210327148438
1652.980209350586,638.5679702758789
1651.4444580078125,638.9597015380859
1649.8956604003906,639.2958145141602
1648.3356018066406,639.5758972167969
1646.766342163086,639.7988510131836
1645.1900787353516,639.9654312133789
1643.6090087890625,640.0768737792969
1642.0250549316406,640.1340713500977
1640.4401397705078,640.1357879638672
1638.8553619384766,640.1059188842773
1637.2703094482422,640.0748825073242
1635.685531616211,640.0437774658203
1634.1008911132812,640.010612487793
1632.51611328125,639.9772415161133
1630.9313354492188,639.9438018798828
1629.3468322753906,639.9083709716797
1627.7617797851562,639.8725967407227
1626.1771392822266,639.8368911743164
1624.5924987792969,639.7992630004883
1623.0078582763672,639.7612228393555
1621.423355102539,639.7231826782227
1619.8387145996094,639.6835632324219
1618.2539367675781,639.6432571411133
1616.66943359375,639.6029510498047
1615.0849304199219,639.5613403320312
1613.5002899169922,639.5187683105469
1611.9159240722656,639.4762649536133
1610.3311462402344,639.4328689575195
1608.7466430664062,639.3880996704102
1607.1622772216797,639.3433990478516
1605.5779113769531,639.2982864379883
1603.9935455322266,639.2513885498047
1602.4091796875,639.2044906616211
1600.8244018554688,639.1575241088867
1599.2401733398438,639.108772277832
1597.6559448242188,639.0597457885742
1596.0715789794922,639.0106506347656
1594.4873504638672,638.9605255126953
1592.9032592773438,638.9093017578125
1591.3187561035156,638.8581466674805
1589.7345275878906,638.8067169189453
1588.1502990722656,638.7535018920898
1586.5662078857422,638.7002868652344
1584.9819793701172,638.6470718383789
1583.3976135253906,638.5925521850586
1581.8135223388672,638.5372772216797
1580.2294311523438,638.4820709228516
1578.6453399658203,638.4265899658203
1577.0613861083984,638.3693923950195
1575.477294921875,638.3121948242188
1573.89306640625,638.254997253418
1572.3089752197266,638.1967697143555
1570.7250213623047,638.1377182006836
1569.1410675048828,638.0785980224609
1567.557113647461,638.0194778442383
1565.9730224609375,637.9587783813477
1564.3890686035156,637.8977355957031
1562.8052520751953,637.8367614746094
1561.2212982177734,637.7756500244141
1559.6376190185547,637.712890625
1558.0538024902344,637.6501312255859
1556.469711303711,637.5873031616211
1554.8858947753906,637.5242004394531
1553.3022155761719,637.4597244262695
1551.7183990478516,637.3951797485352
1550.1347198486328,637.3306350708008
1548.5509033203125,637.2658843994141
1546.9669494628906,637.1996917724609
1545.3834075927734,637.133430480957
1543.7995910644531,637.0672378540039
1542.2159118652344,637.0010452270508
1540.6323699951172,636.9332733154297
1539.0484161376953,636.8654327392578
1537.4648742675781,636.7976608276367
1535.8811950683594,636.7298202514648
1534.2976531982422,636.6611557006836
1532.714111328125,636.5918045043945
1531.1307067871094,636.5224533081055
1529.546890258789,636.4531707763672
1527.9633483886719,636.3838195800781
1526.3798065185547,636.3130950927734
1524.796401977539,636.242301940918
1523.2128601074219,636.1715774536133
1521.6294555664062,636.1008529663086
1520.045639038086,636.0299224853516
1518.4622344970703,635.957893371582
1516.8788299560547,635.8857955932617
1515.295425415039,635.8137664794922
1513.7120208740234,635.7417373657227
1512.1283416748047,635.6696395874023
1510.5450744628906,635.5966491699219
1508.961669921875,635.5234527587891
1507.3782653808594,635.450325012207
1505.7949981689453,635.3771286010742
1504.2115936279297,635.3039321899414
1502.627914428711,635.2307357788086
1501.0446472167969,635.1567153930664
1499.4612426757812,635.0826950073242
1497.8779754638672,635.0086059570312
1496.2947082519531,634.9345855712891
1494.7113037109375,634.8604965209961
1493.1277618408203,634.7864074707031
1491.5444946289062,634.7117691040039
1489.9612274169922,634.6371994018555
1488.3778228759766,634.5625610351562
1486.7945556640625,634.4879913330078
1485.2110137939453,634.4133529663086
1483.6277465820312,634.3387832641602
1482.0444793701172,634.2642135620117
1480.4610748291016,634.1895751953125
1478.8778076171875,634.1150054931641
1477.2945404052734,634.0404357910156
1475.7109985351562,633.9657974243164
1474.1277313232422,633.891227722168
1472.5443267822266,633.8165893554688
1470.9610595703125,633.7420196533203
1469.3777923583984,633.6674499511719
1467.7941131591797,633.5933609008789
1466.2108459472656,633.5195465087891
1464.6275787353516,633.44580078125
1463.044174194336,633.3719863891602
1461.4607696533203,633.2982406616211
1459.8775024414062,633.2244262695312
1458.2938232421875,633.1506805419922
1456.7105560302734,633.0768661499023
1455.1271514892578,633.0031204223633
1453.5437469482422,632.9307479858398
1451.9603424072266,632.8583755493164
1450.376937866211,632.786003112793
1448.7932586669922,632.7136306762695
1447.2098541259766,632.6412582397461
1445.626449584961,632.5692291259766
1444.0429077148438,632.4984359741211
1442.4593658447266,632.4276428222656
1440.8755493164062,632.3568496704102
1439.2921447753906,632.2860565185547
1437.7086029052734,632.2157440185547
1436.1250610351562,632.1466674804688
1434.5416564941406,632.0776596069336
1432.9581146240234,632.0085830688477
1431.3742980957031,631.9395065307617
1429.790756225586,631.8721466064453
1428.2072143554688,631.8049926757812
1426.62353515625,631.7377700805664
1425.0399932861328,631.6706161499023
1423.456314086914,631.6052474975586
1421.8722229003906,631.5400848388672
1420.2885437011719,631.474853515625
1418.7047271728516,631.4101715087891
1417.1209106445312,631.3470687866211
1415.5372314453125,631.2840347290039
1413.953140258789,631.2209320068359
1412.3691864013672,631.1595458984375
1410.7853698730469,631.0987091064453
1409.201416015625,631.0378723144531
1407.6174621582031,630.9781341552734
1406.0333709716797,630.9196319580078
1404.4491424560547,630.8611297607422
1402.8651885986328,630.8035202026367
1401.281234741211,630.7474212646484
1399.6971435546875,630.6913909912109
1398.1129150390625,630.6363220214844
1396.528823852539,630.5828323364258
1394.944320678711,630.5292739868164
1393.3602294921875,630.4771575927734
1391.7760009765625,630.4263458251953
1390.191635131836,630.3755340576172
1388.6072692871094,630.3267822265625
1387.0227661132812,630.2786483764648
1385.4384002685547,630.2309265136719
1383.8541717529297,630.185676574707
1382.2696685791016,630.1404266357422
1380.685302734375,630.0968246459961
1379.1007995605469,630.0545272827148
1377.5160217285156,630.0125045776367
1375.931381225586,629.9732284545898
1374.3468780517578,629.9338836669922
1372.7622375488281,629.8968048095703
1371.1774597167969,629.8606185913086
1369.592544555664,629.8256683349609
1368.0079040527344,629.7926406860352
1366.4231262207031,629.7600250244141
1364.8383483886719,629.7304306030273
1363.2537078857422,629.7007675170898
1361.6687927246094,629.6741943359375
1360.0836029052734,629.6478958129883
1358.4988250732422,629.6242752075195
1356.9139099121094,629.6015472412109
1355.3289947509766,629.5811538696289
1353.7440795898438,629.5619277954102
1352.159164428711,629.5451049804688
1350.5738372802734,629.5295181274414
1348.9889221191406,629.516471862793
1347.4040069580078,629.5045928955078
1345.8189544677734,629.4955978393555
1344.233901977539,629.4875640869141
1342.6487121582031,629.4828948974609
1341.0636596679688,629.4787750244141
1339.4786071777344,629.4786376953125
1337.8935546875,629.4793243408203
1336.3085021972656,629.4833068847656
1334.7234497070312,629.4890060424805
1333.1381225585938,629.4972457885742
1331.553207397461,629.50830078125
1329.9681549072266,629.5207290649414
1328.3832397460938,629.537483215332
1326.798324584961,629.5557479858398
1325.2134094238281,629.5769653320312
1323.6282196044922,629.6013412475586
1322.0433044433594,629.627571105957
1320.4585266113281,629.6579895019531
1318.8738861083984,629.6908798217773
1317.2891082763672,629.7259674072266
1315.704330444336,629.7658615112305
1314.1196899414062,629.8082275390625
1312.5353240966797,629.8531341552734
1310.9510955810547,629.9029159545898
1309.3668670654297,629.9555816650391
1307.7827758789062,630.0111999511719
1306.1985473632812,630.0712814331055
1304.614730834961,630.1352081298828
1303.0311889648438,630.2024307250977
1301.4477844238281,630.2732238769531
1299.864517211914,630.3494415283203
1298.2815246582031,630.4293670654297
1296.6983947753906,630.5132751464844
1295.1156768798828,630.6013031005859
1293.5333709716797,630.6943435668945
1291.9513397216797,630.7924652099609
1290.3695831298828,630.8950500488281
1288.7879638671875,631.0023040771484
1287.2068939208984,631.114501953125
1285.6260986328125,631.2317123413086
1284.0458526611328,631.3549652099609
1282.4660186767578,631.4838485717773
1280.886734008789,631.6182250976562
1279.3075866699219,631.7583694458008
1277.7294006347656,631.9044189453125
1276.151626586914,632.0566482543945
1274.5746765136719,632.2151947021484
1272.9981384277344,632.3803329467773
1271.4224243164062,632.5522689819336
1269.8472595214844,632.7312088012695
1268.273193359375,632.9172897338867
1266.699951171875,633.1108551025391
1265.1278076171875,633.3121109008789
1263.5564880371094,633.5212631225586
1261.9861297607422,633.7385864257812
1260.4171447753906,633.9642181396484
1258.8495330810547,634.1985702514648
1257.2831573486328,634.4417114257812
1255.7184295654297,634.6939849853516
1254.1550750732422,634.9562149047852
1252.5933685302734,635.2288818359375
1251.0337219238281,635.5115737915039
1249.4759979248047,635.8044967651367
1247.9203338623047,636.1080627441406
1246.3671417236328,636.4240570068359
1244.816146850586,636.7517929077148
1243.2677612304688,637.0909957885742
1241.722396850586,637.4434509277344
1240.180191040039,637.8093643188477
1238.6410064697266,638.1878433227539
1237.1056671142578,638.5821151733398
1235.5737609863281,638.9900512695312
1234.0465240478516,639.4141235351562
1232.5235443115234,639.8533020019531
1231.0057830810547,640.3099212646484
1229.4928283691406,640.7825393676758
1227.9860534667969,641.2745895385742
1226.4850463867188,641.7846298217773
1224.9909057617188,642.3134155273438
1223.5044555664062,642.8636932373047
1222.0256958007812,643.4345016479492
1220.5555877685547,644.0270080566406
1219.0945434570312,644.6421737670898
1217.6439361572266,645.2809600830078
1216.2044525146484,645.944465637207
1214.7770538330078,646.6338577270508
1213.3629760742188,647.3498229980469
1211.9633178710938,648.0936660766602
1210.5790405273438,648.8662796020508
1209.2120666503906,649.6684188842773
1207.8632202148438,650.5009765625
1206.5342864990234,651.3647766113281
1205.228012084961,652.2624282836914
1203.9449462890625,653.1930389404297
1202.6874237060547,654.1581878662109
1201.4580535888672,655.1586990356445
1200.2586212158203,656.1946411132812
1199.091323852539,657.266975402832
1197.9591827392578,658.3761825561523
1196.863296508789,659.5216445922852
1195.807373046875,660.7036361694336
1194.7938842773438,661.9222946166992
1193.8243408203125,663.1761093139648
1192.9010772705078,664.4643249511719
1192.0262908935547,665.7859115600586
1191.2013549804688,667.1397018432617
1190.429428100586,668.5239105224609
1189.7103729248047,669.936408996582
1189.045425415039,671.3752059936523
1188.4351348876953,672.8378982543945
1187.8795013427734,674.3222885131836
1187.3785247802734,675.8262481689453
1186.9327545166016,677.3472366333008
1186.5410919189453,678.883056640625
1186.201889038086,680.4313049316406
1185.9136352539062,681.9897842407227
1185.677017211914,683.5573272705078
1185.4881896972656,685.1310501098633
1185.3470153808594,686.7097854614258
1185.250747680664,688.2918167114258
1185.1988372802734,689.8759765625
1185.186752319336,691.4608917236328
1185.1899108886719,693.0462875366211
1185.1930694580078,694.6313400268555
1185.1963653564453,696.2163925170898
1185.1995239257812,697.8013763427734
1185.2019958496094,699.3864974975586
1185.2036437988281,700.9718933105469
1185.2052917480469,702.5569458007812
1185.2069396972656,704.1419982910156
1185.2085876464844,705.7269821166992
1185.2091369628906,707.3120346069336
1185.2092742919922,708.8970184326172
1185.2094116210938,710.4824142456055
1185.2096862792969,712.0674667358398
1185.2098236083984,713.652587890625
1185.2084503173828,715.2375717163086
1185.2072143554688,716.8225555419922
1185.2059783935547,718.4076766967773
1185.204605102539,719.9930038452148
1185.2029571533203,721.578125
1185.200210571289,723.1631774902344
1185.1974639892578,724.7482299804688
1185.1947174072266,726.3332824707031
1185.1918334960938,727.9186096191406
1185.1885375976562,729.503662109375
1185.1842803955078,731.0886459350586
1185.180160522461,732.6737670898438
1185.176040649414,734.2587509155273
1185.1717834472656,735.8438034057617
1185.1668395996094,737.4291305541992
1185.1613464355469,739.0141143798828
1185.1557159423828,740.5991668701172
1185.1500854492188,742.1841506958008
1185.1444549560547,743.7692031860352
1185.1381378173828,745.354118347168
1185.1311340332031,746.9393768310547
1185.1241302490234,748.5244293212891
1185.1171264648438,750.1095504760742
1185.110122680664,751.6946029663086
1185.1025695800781,753.2794494628906
1185.0941925048828,754.8647079467773
1185.085952758789,756.4496917724609
1185.0775756835938,758.0346755981445
1185.0691986083984,759.6197967529297
1185.060546875,761.2047805786133
1185.0509338378906,762.7897644042969
1185.0413208007812,764.3750915527344
1185.0315704345703,765.9601440429688
1185.021957397461,767.5451278686523
1185.0123443603516,769.1301116943359
1185.0014953613281,770.7152328491211
1184.9906463623047,772.3003540039062
1184.9797973632812,773.885612487793
1184.9689483642578,775.4705276489258
1184.9579620361328,777.0556488037109
1184.9467010498047,778.6405639648438
1184.9346160888672,780.2255477905273
1184.9225311279297,781.8108062744141
1184.9104461669922,783.3957214355469
1184.8983612060547,784.9807052612305
1184.8862762451172,786.5657577514648
1184.8736419677734,788.1508102416992
1184.860595703125,789.7357940673828
1184.847412109375,791.3210525512695
1184.834228515625,792.9060363769531
1184.8211822509766,794.4910888671875
1184.8079986572266,796.0760726928711
1184.7945404052734,797.6610565185547
1184.780532836914,799.2460403442383
1184.7665252685547,800.831298828125
1184.7525177001953,802.4162826538086
1184.7383728027344,804.0012664794922
1184.724365234375,805.5862503051758
1184.7103576660156,807.1713027954102
1184.6960754394531,808.7565612792969
1184.6815185546875,810.3415451049805
1184.6669616699219,811.9265289306641
1184.6521301269531,813.5114440917969
1184.6371612548828,815.0964279174805
1184.622329711914,816.6814804077148
1184.6074981689453,818.2667388916016
1184.592529296875,819.8516540527344
1184.5776977539062,821.436637878418
1184.5628662109375,823.0216903686523
1184.5478973388672,824.6066741943359
1184.5330657958984,826.1919326782227
1184.5182342529297,827.7769165039062
1184.5032653808594,829.3617630004883
1184.4884338378906,830.9467468261719
1184.4736022949219,832.5317306518555
1184.4586334228516,834.1167144775391
1184.4438018798828,835.7019729614258
1184.428970336914,837.2869567871094
1184.4148254394531,838.871940612793
1184.4008178710938,840.4569244384766
1184.3866729736328,842.0420455932617
1184.3726654052734,843.6270294189453
1184.3585205078125,845.2123565673828
1184.3445129394531,846.7973403930664
1184.3305053710938,848.3823928833008
1184.3163604736328,849.9673767089844
1184.3029022216797,851.552360534668
1184.2904052734375,853.1376190185547
1184.2777709960938,854.7226028442383
1184.2652740478516,856.3076553344727
1184.2526397705078,857.892707824707
1184.2401428222656,859.4776916503906
1184.2288818359375,861.0626754760742
1184.218032836914,862.6480026245117
1184.207046508789,864.2329864501953
1184.1961975097656,865.8180389404297
1184.1857604980469,867.4030227661133
1184.1766967773438,868.98828125
1184.1677703857422,870.5731964111328
1184.158706665039,872.1581802368164
1184.1501922607422,873.7431640625
1184.1431884765625,875.3282165527344
1184.1363220214844,876.913200378418
1184.1293182373047,878.4985275268555
1184.1238250732422,880.0835800170898
1184.119155883789,881.668701171875
1184.114486694336,883.2537536621094
1184.1107788085938,884.838737487793
1184.1084442138672,886.4240646362305
1184.1062469482422,888.0091857910156
1184.1050109863281,889.59423828125
1184.1052856445312,891.1792907714844
1184.1055603027344,892.7643432617188
1184.1076202392578,894.3493957519531
1184.1106414794922,895.9347915649414
1184.1138000488281,897.519775390625
1184.1197052001953,899.1048278808594
1184.1256103515625,900.6898803710938
1184.1331634521484,902.2748641967773
1184.1423645019531,903.8599166870117
1184.151840209961,905.4451751708984
1184.1641998291016,907.0302276611328
1184.1765594482422,908.6152114868164
1184.1919403076172,910.2001953125
1184.2077331542969,911.7851791381836
1184.2264099121094,913.3704376220703
1184.2457733154297,914.9554214477539
1184.2680206298828,916.5402679443359
1184.2910919189453,918.125114440918
1184.3173217773438,919.7099609375
1184.3443756103516,921.294807434082
1184.3752746582031,922.8798599243164
1184.4072723388672,924.4645690917969
1184.4424285888672,926.0492095947266
1184.4799194335938,927.6337814331055
1184.5196075439453,929.2183532714844
1184.5631408691406,930.8029251098633
1184.6085968017578,932.3874969482422
1184.657485961914,933.9715881347656
1184.709945678711,935.5558166503906
1184.7650146484375,937.1398391723633
1184.8237915039062,938.7237930297852
1184.8871002197266,940.3080215454102
1184.9535675048828,941.8916320800781
1185.0236053466797,943.4753112792969
1185.0985870361328,945.0585784912109
1185.1783752441406,946.6417770385742
1185.2625579833984,948.2246322631836
1185.3512725830078,949.807487487793
1185.4452056884766,951.3895874023438
1185.5443572998047,952.971549987793
1185.6499633789062,954.5532379150391
1185.7613372802734,956.1343765258789
1185.879165649414,957.7149658203125
1186.0035858154297,959.2955551147461
1186.1348724365234,960.8749084472656
1186.2735748291016,962.453987121582
1186.4201049804688,964.0323104858398
1186.5747375488281,965.6099472045898
1186.7378845214844,967.1866912841797
1186.9111938476562,968.762336730957
1187.093978881836,970.3369522094727
1187.2870635986328,971.910400390625
1187.4905853271484,973.4823379516602
1187.7056427001953,975.0526962280273
1187.9340209960938,976.6216125488281
1188.1747589111328,978.1881256103516
1188.4292297363281,979.7525787353516
1188.6990814208984,981.3144912719727
1188.983627319336,982.8736572265625
1189.2860260009766,984.4295959472656
1189.605728149414,985.9823760986328
1189.9439697265625,987.5310363769531
1190.3034973144531,989.0746154785156
1190.6841735839844,990.6132507324219
1191.087646484375,992.1459808349609
1191.5158386230469,993.6723937988281
1191.9706726074219,995.1909103393555
1192.4535217285156,996.7007751464844
1192.9664459228516,998.2004089355469
1193.5113677978516,999.688850402832
1194.0897979736328,1001.1645202636719
1194.704345703125,1002.6257019042969
1195.3580322265625,1004.0697860717773
1196.0509948730469,1005.4952621459961
1196.7877655029297,1006.8986282348633
1197.568618774414,1008.2778930664062
1198.395751953125,1009.6303787231445
1199.2710876464844,1010.9516906738281
1200.1958618164062,1012.2386703491211
1201.1707611083984,1013.4883651733398
1202.195785522461,1014.697135925293
1203.2709350585938,1015.861686706543
1204.3953857421875,1016.9792022705078
1205.5672149658203,1018.0461807250977
1206.7847747802734,1019.060905456543
1208.0450439453125,1020.0218658447266
1209.3450012207031,1020.9284439086914
1210.6813507080078,1021.7802963256836
1212.0512084960938,1022.5783157348633
1213.4503173828125,1023.3231201171875
1214.8759307861328,1024.0154647827148
1216.3246154785156,1024.6585083007812
1217.7930755615234,1025.2549285888672
1219.279800415039,1025.8054809570312
1220.7808074951172,1026.314697265625
1222.2951354980469,1026.7829895019531
1223.8201751708984,1027.2148895263672
1225.3544158935547,1027.6125259399414
1226.8968963623047,1027.9779586791992
1228.4462432861328,1028.313591003418
1230.001220703125,1028.6212768554688
1231.5608673095703,1028.9035568237305
1233.1246337890625,1029.1624221801758
1234.6916961669922,1029.4001388549805
1236.2616424560547,1029.6179428100586
1237.8346099853516,1029.816795349121
1239.408950805664,1029.9999237060547
1240.9853515625,1030.1660919189453
1242.5632629394531,1030.3189392089844
1244.1421356201172,1030.4588088989258
1245.7225189208984,1030.5857696533203
1247.3033142089844,1030.7021560668945
1248.884521484375,1030.8086547851562
1250.4668273925781,1030.906021118164
1252.0492706298828,1030.9947357177734
1253.6322631835938,1031.0756225585938
1255.2159423828125,1031.1493682861328
1256.7996215820312,1031.216453552246
1258.3834381103516,1031.2775650024414
1259.967529296875,1031.3340072631836
1261.5516204833984,1031.3863983154297
1263.1357116699219,1031.4382400512695
1264.7203521728516,1031.4901504516602
1266.3045806884766,1031.5419921875
1267.8888092041016,1031.5921173095703
1269.4730377197266,1031.642105102539
1271.0572662353516,1031.6921615600586
1272.6417694091797,1031.7420120239258
1274.2261352539062,1031.7902145385742
1275.8105010986328,1031.8383483886719
1277.3947296142578,1031.8865509033203
1278.9790954589844,1031.934341430664
1280.563461303711,1031.9806900024414
1282.1481018066406,1032.0270385742188
1283.7324676513672,1032.073387145996
1285.3168334960938,1032.1191177368164
1286.9011993408203,1032.1635437011719
1288.48583984375,1032.2080383300781
1290.0704803466797,1032.2525329589844
1291.6549835205078,1032.2961349487305
1293.2393493652344,1032.3387756347656
1294.8238525390625,1032.3814163208008
1296.4083557128906,1032.4241256713867
1297.9929962158203,1032.4655990600586
1299.5777740478516,1032.5063858032227
1301.1622772216797,1032.5471725463867
1302.7469177246094,1032.5879592895508
1304.3314208984375,1032.6273040771484
1305.9160614013672,1032.6662368774414
1307.5005645751953,1032.7051696777344
1309.0854797363281,1032.7441711425781
1310.6701202392578,1032.7814559936523
1312.254623413086,1032.8185348510742
1313.8392639160156,1032.855613708496
1315.4239044189453,1032.8926239013672
1317.0088195800781,1032.927848815918
1318.5934600830078,1032.9631423950195
1320.1781005859375,1032.9983673095703
1321.7628784179688,1033.0332489013672
1323.34765625,1033.0666198730469
1324.9324340820312,1033.1000595092773
1326.517349243164,1033.133430480957
1328.1021270751953,1033.1661834716797
1329.686767578125,1033.197769165039
1331.2714080810547,1033.2292861938477
1332.856185913086,1033.2608032226562
1334.4409637451172,1033.2914962768555
1336.0260162353516,1033.3212280273438
1337.6107940673828,1033.3508911132812
1339.195297241211,1033.3806228637695
1340.7803497314453,1033.4091873168945
1342.3651275634766,1033.4370651245117
1343.9503173828125,1033.464942932129
1345.5348205566406,1033.492820739746
1347.119873046875,1033.5193252563477
1348.7046508789062,1033.5453491210938
1350.2894287109375,1033.5713729858398
1351.8744812011719,1033.597396850586
1353.4593963623047,1033.621841430664
1355.044448852539,1033.646011352539
1356.6292266845703,1033.670181274414
1358.2141418457031,1033.694351196289
1359.799057006836,1033.7167358398438
1361.3839721679688,1033.7391204833984
1362.9690246582031,1033.7614364624023
1364.553939819336,1033.7836837768555
1366.1388549804688,1033.804214477539
1367.7239074707031,1033.8247451782227
1369.308822631836,1033.845344543457
1370.8940124511719,1033.8655319213867
1372.4789276123047,1033.88427734375
1374.063980102539,1033.9030227661133
1375.6487579345703,1033.9216995239258
1377.2338104248047,1033.9399642944336
1378.8187255859375,1033.9568557739258
1380.4039154052734,1033.9738159179688
1381.9888305664062,1033.990707397461
1383.5738830566406,1034.0070495605469
1385.1587982177734,1034.0221557617188
1386.7439880371094,1034.0372619628906
1388.3290405273438,1034.0524368286133
1389.9140930175781,1034.0669250488281
1391.4991455078125,1034.0802459716797
1393.0841979980469,1034.0935668945312
1394.6691131591797,1034.1068878173828
1396.254165649414,1034.1195907592773
1397.83935546875,1034.1311950683594
1399.4244079589844,1034.1427993774414
1401.0095977783203,1034.1543350219727
1402.5946502685547,1034.1653213500977
